tx_id,customer_id,corridor,send_country,receive_country,send_amount,send_currency,receive_amount,receive_currency,disclosed_fee,charged_fee,disclosed_fx_rate,applied_fx_rate,transfer_method,promised_delivery_ts,actual_delivery_ts,status,created_at
TXN_0C8DC523D184,CUS_EF6495EEFEC0,US->IN,US,IN,1187.01,USD,100232.42,INR,3.48,3.48,84.441091,84.441091,bank_deposit,2025-03-31T15:13:12.213307,,pending,2025-03-31T13:13:12.213307
TXN_DACF36B75426,CUS_E5F19F001F13,US->MX,US,MX,45.35,USD,802.85,MXN,2.4,2.4,17.703373,17.703373,bank_deposit,2025-09-05T22:24:12.213307,2025-09-07T09:58:02.970465,completed,2025-09-05T18:24:12.213307
TXN_A0A7DB91CAD3,CUS_EBCEFEC9848D,US->MX,US,MX,921.65,USD,16470.19,MXN,4.35,4.35,17.870334,17.870334,cash_pickup,2026-01-27T14:20:12.213307,2026-01-27T13:46:22.688474,completed,2026-01-27T13:20:12.213307
TXN_B317D6A6A6FE,CUS_E18AF721F703,UK->KE,UK,KE,1686.45,GBP,288333.12,KES,3.06,3.06,170.970453,170.970453,mobile_money,2025-09-28T14:00:12.213307,2025-09-28T13:50:30.648639,completed,2025-09-28T13:45:12.213307
TXN_0B5CA7FCC6B6,CUS_004F6170B684,US->MX,US,MX,1566.45,USD,27622.47,MXN,3.17,3.17,17.633805,17.633805,cash_pickup,2025-11-30T15:36:12.213307,2025-11-30T15:31:49.924655,completed,2025-11-30T14:36:12.213307
TXN_ABFA9023B5B6,CUS_53DC3D825409,US->MX,US,MX,1081.33,USD,19113.59,MXN,2.3,2.3,17.676004,17.676004,cash_pickup,2025-06-29T04:21:12.213307,2025-06-29T03:45:35.908098,completed,2025-06-29T03:21:12.213307
TXN_0A5233B60B4F,CUS_EBC741324301,US->MX,US,MX,1838.99,USD,32831.51,MXN,2.19,2.19,17.853011,17.853011,bank_deposit,2025-07-05T20:20:12.213307,2025-07-08T17:22:26.624363,completed,2025-07-05T16:20:12.213307
TXN_AF71ED01D969,CUS_DCB4E6E6125B,US->IN,US,IN,1480.53,USD,125325.52,INR,2.18,2.18,84.649089,84.649089,bank_deposit,2025-09-26T13:01:12.213307,2025-09-26T12:39:55.105328,completed,2025-09-26T11:01:12.213307
TXN_F29D46AB7DD5,CUS_6DD228854263,UK->NG,UK,NG,1594.94,GBP,3297323.37,NGN,4.85,4.85,2067.365149,2067.365149,mobile_money,2025-04-03T23:00:12.213307,2025-04-03T22:19:00.852787,completed,2025-04-03T22:00:12.213307
TXN_4A283B76D756,CUS_DA048FE48E01,UK->KE,UK,KE,1693.18,GBP,286872.27,KES,5.88,5.88,169.428097,169.428097,bank_deposit,2025-11-19T16:46:12.213307,2025-11-19T00:38:00.392326,completed,2025-11-18T16:46:12.213307
TXN_8021CEFE0580,CUS_434BD7F54D15,US->MX,US,MX,103.44,USD,1790.61,MXN,2.94,2.94,17.555359,17.310581,cash_pickup,2026-02-13T21:28:12.213307,2026-02-13T21:13:29.353713,completed,2026-02-13T20:28:12.213307
TXN_6CC06B839C88,CUS_1F6F068037EB,US->IN,US,IN,714.23,USD,59642.23,INR,2.43,2.51,83.505633,83.505633,bank_deposit,2025-05-14T01:13:12.213307,2025-05-13T23:53:53.451563,completed,2025-05-13T23:13:12.213307
TXN_9F625C264083,CUS_CFF39AC763FE,UK->KE,UK,KE,201.05,GBP,33340.33,KES,3.77,3.77,165.831049,165.831049,bank_deposit,2025-07-01T20:30:12.213307,,pending,2025-06-30T20:30:12.213307
TXN_50B41B49360A,CUS_F94D3C3379E9,US->MX,US,MX,187.87,USD,3382.67,MXN,4.29,4.59,18.140696,18.005375,bank_deposit,2025-07-29T03:21:12.213307,2025-07-29T00:51:31.996045,completed,2025-07-28T23:21:12.213307
TXN_B73A0A44AB8D,CUS_1CC12671DC1C,US->IN,US,IN,853.69,USD,69952.72,INR,3.89,3.89,82.490048,81.9416,bank_deposit,2025-11-06T13:02:12.213307,2025-11-06T12:26:52.284528,completed,2025-11-06T11:02:12.213307
TXN_A3494087A5E5,CUS_DF02899504FB,UK->NG,UK,NG,871.48,GBP,1763438.18,NGN,5.16,5.16,2023.498164,2023.498164,mobile_money,2025-05-06T06:21:12.213307,2025-05-06T06:06:23.385843,completed,2025-05-06T05:21:12.213307
TXN_4E5238C21EE9,CUS_1B6A95072BB7,US->PH,US,PH,1164.94,USD,65914.19,PHP,3.37,3.37,57.542315,56.581619,bank_deposit,2025-04-06T21:42:12.213307,2025-04-06T11:03:38.321919,completed,2025-04-05T21:42:12.213307
TXN_93603F7C4CC0,CUS_1FD1E694613E,UK->KE,UK,KE,1041.84,GBP,178674.29,KES,4.65,4.96,171.498781,171.498781,mobile_money,2026-01-14T04:04:12.213307,2026-01-14T03:56:11.001876,completed,2026-01-14T03:49:12.213307
TXN_9AE3DC826970,CUS_68015577CFBC,US->PH,US,PH,353.31,USD,20199.58,PHP,3.95,3.95,57.573816,57.172412,cash_pickup,2025-07-17T12:16:12.213307,2025-07-20T11:22:26.633918,completed,2025-07-17T11:16:12.213307
TXN_CC8D4C838937,CUS_FC5E09FB9037,US->PH,US,PH,1838.9,USD,106029.82,PHP,3.69,3.69,57.659374,57.659374,cash_pickup,2025-08-26T01:44:12.213307,2025-08-26T09:25:40.464128,completed,2025-08-26T00:44:12.213307
TXN_EB1FC9A32BC3,CUS_AE72E89A3CFA,US->PH,US,PH,216.87,USD,12461.41,PHP,3.12,3.12,57.460272,57.460272,mobile_money,2025-09-01T14:49:12.213307,2025-09-01T14:29:19.866483,completed,2025-09-01T14:19:12.213307
TXN_0564D5A2E94F,CUS_C403637D8350,UK->KE,UK,KE,114.55,GBP,18934.84,KES,4.97,4.97,165.297627,165.297627,bank_deposit,2025-09-07T15:54:12.213307,2025-09-07T01:58:34.728224,completed,2025-09-06T15:54:12.213307
TXN_AC607CF92287,CUS_1735606626BC,UK->NG,UK,NG,1725.92,GBP,3605094.9,NGN,5.24,5.24,2088.796065,2088.796065,mobile_money,2025-08-23T05:53:12.213307,2025-08-23T05:31:46.859863,completed,2025-08-23T04:53:12.213307
TXN_E5957E329807,CUS_C03038F8CD7D,US->IN,US,IN,1504.13,USD,124379.72,INR,1.08,1.08,82.692132,82.692132,bank_deposit,2025-07-28T19:40:12.213307,2025-07-31T16:44:33.332938,completed,2025-07-28T17:40:12.213307
TXN_9F19017D337C,CUS_AB8E4F37F099,UK->NG,UK,NG,1030.48,GBP,2070600.87,NGN,7.16,7.16,2009.355705,2009.355705,bank_deposit,2026-01-31T10:53:12.213307,2026-01-30T08:59:03.220906,completed,2026-01-29T10:53:12.213307
TXN_DC2164876287,CUS_39087C45A733,US->IN,US,IN,1056.04,USD,87480.08,INR,1.19,1.19,82.837843,82.837843,bank_deposit,2025-12-07T23:26:12.213307,2025-12-10T05:27:59.594238,completed,2025-12-07T21:26:12.213307
TXN_8090B1B25AEC,CUS_E37BA68ACE5F,US->IN,US,IN,672.3,USD,56621.03,INR,2.36,2.36,84.219891,84.219891,bank_deposit,2025-07-16T01:55:12.213307,2025-07-16T00:38:27.279623,completed,2025-07-15T23:55:12.213307
TXN_8A28CCFACFFB,CUS_720C0860987B,US->IN,US,IN,1771.86,USD,147186.68,INR,3.95,4.23,83.069025,83.069025,bank_deposit,2025-10-18T03:50:12.213307,2025-10-18T03:26:19.896822,completed,2025-10-18T01:50:12.213307
TXN_BA669407425D,CUS_96B6D3FC45F4,UK->KE,UK,KE,1665.48,GBP,280467.85,KES,4.05,4.05,168.400614,168.400614,bank_deposit,2025-09-07T19:33:12.213307,,cancelled,2025-09-06T19:33:12.213307
TXN_01F5D1928A7F,CUS_4EE46563098E,US->PH,US,PH,1607.41,USD,92756.08,PHP,4.05,4.05,57.7053,57.7053,mobile_money,2025-12-15T22:59:12.213307,2025-12-15T22:42:59.855805,completed,2025-12-15T22:29:12.213307
TXN_47BF99BC37C8,CUS_E5F19F001F13,US->MX,US,MX,1735.31,USD,30768.27,MXN,3.47,3.59,17.730704,17.730704,cash_pickup,2025-09-23T11:35:12.213307,2025-09-23T11:05:43.980446,completed,2025-09-23T10:35:12.213307
TXN_F33157EB246E,CUS_C403637D8350,UK->NG,UK,NG,210.13,GBP,422787.51,NGN,7.09,7.09,2029.435963,2012.028332,mobile_money,2025-05-09T05:12:12.213307,2025-05-09T04:48:49.954039,completed,2025-05-09T04:12:12.213307
TXN_E6EEAA4C0911,CUS_B55F9B9F2D2B,US->PH,US,PH,857.12,USD,49745.97,PHP,4.13,4.41,58.038512,58.038512,mobile_money,2025-09-11T08:57:12.213307,2025-09-11T08:50:23.542523,completed,2025-09-11T08:27:12.213307
TXN_36AD861E71F2,CUS_459806F4CB62,UK->NG,UK,NG,905.49,GBP,1871058.62,NGN,7.93,7.93,2066.349293,2066.349293,mobile_money,2026-01-25T02:04:12.213307,2026-01-25T01:42:59.606257,completed,2026-01-25T01:04:12.213307
TXN_FF6D02C78C2E,CUS_FD980080C4D3,UK->NG,UK,NG,1306.36,GBP,2680336.89,NGN,6.86,6.86,2051.759766,2051.759766,mobile_money,2026-01-23T05:58:12.213307,2026-01-23T05:28:03.974226,completed,2026-01-23T04:58:12.213307
TXN_594E98C5D575,CUS_D9EFC38CB8A3,UK->NG,UK,NG,1686.02,GBP,3415443.92,NGN,7.26,7.26,2025.743419,2025.743419,bank_deposit,2025-11-03T05:41:12.213307,2025-11-02T23:12:59.598764,completed,2025-11-01T05:41:12.213307
TXN_E542BDC75F46,CUS_78B8EAEF1544,UK->KE,UK,KE,1266.42,GBP,212339.62,KES,3.96,3.96,167.669196,167.669196,mobile_money,2025-05-10T07:47:12.213307,2025-05-10T07:44:19.224577,completed,2025-05-10T07:32:12.213307
TXN_CFBBCFD10161,CUS_2FAC9BCFD8F9,US->MX,US,MX,688.64,USD,12238.86,MXN,2.27,2.27,17.772514,17.772514,cash_pickup,2025-04-25T12:25:12.213307,2025-04-25T12:08:54.909448,completed,2025-04-25T11:25:12.213307
TXN_F4E3D4B5E986,CUS_1076D689EEC1,US->PH,US,PH,1372.26,USD,78516.24,PHP,3.28,3.28,57.216737,57.216737,mobile_money,2025-09-13T17:54:12.213307,2025-09-13T17:45:10.461661,completed,2025-09-13T17:24:12.213307
TXN_630F6E501BEE,CUS_D3183FF4A4BD,UK->NG,UK,NG,1919.45,GBP,3931626.69,NGN,4.9,4.9,2048.30899,2048.30899,mobile_money,2025-09-28T15:57:12.213307,2025-09-28T15:27:49.866060,completed,2025-09-28T14:57:12.213307
TXN_F2EB50A5E104,CUS_96B6D3FC45F4,UK->NG,UK,NG,398.49,GBP,820634.56,NGN,4.65,4.65,2081.944489,2059.36048,mobile_money,2025-08-04T23:46:12.213307,2025-08-05T08:01:59.638285,completed,2025-08-04T22:46:12.213307
TXN_BCAE94F2CCF1,CUS_2483E3A80DF5,US->PH,US,PH,1719.2,USD,96643.93,PHP,4.37,4.37,56.819941,56.214479,bank_deposit,2025-08-03T15:55:12.213307,2025-08-04T14:14:40.888004,completed,2025-08-02T15:55:12.213307
TXN_E275521D0D4B,CUS_231576827ED8,UK->KE,UK,KE,922.96,GBP,152739.89,KES,3.73,3.73,165.489178,165.489178,mobile_money,2026-02-02T17:13:12.213307,2026-02-02T17:04:50.348855,completed,2026-02-02T16:58:12.213307
TXN_8DE66106716A,CUS_816E4D7EA480,US->PH,US,PH,499.53,USD,29054.32,PHP,4.86,4.86,58.163317,58.163317,mobile_money,2025-04-14T09:44:12.213307,2025-04-14T09:31:24.810569,completed,2025-04-14T09:14:12.213307
TXN_706C89FE62EB,CUS_A8874D227917,US->PH,US,PH,552.38,USD,31129.28,PHP,5.72,6.01,56.354827,56.354827,mobile_money,2026-03-19T21:03:12.213307,2026-03-19T20:54:19.424579,completed,2026-03-19T20:33:12.213307
TXN_79EBC56E7925,CUS_18EA759EFFEF,US->MX,US,MX,1267.59,USD,23048.05,MXN,3.94,3.94,18.182575,18.182575,bank_deposit,2025-12-07T09:05:12.213307,,failed,2025-12-07T05:05:12.213307
TXN_CA23E0A09D68,CUS_1C5A4EC06771,US->PH,US,PH,599.44,USD,34073.1,PHP,4.57,4.57,56.841558,56.841558,mobile_money,2025-06-16T10:41:12.213307,2025-06-16T10:23:38.058212,completed,2025-06-16T10:11:12.213307
TXN_EF2944D5990D,CUS_6C6562BDDD08,US->PH,US,PH,1964.67,USD,112650.33,PHP,3.52,3.52,57.338043,57.338043,bank_deposit,2025-04-06T21:05:12.213307,,failed,2025-04-05T21:05:12.213307
TXN_F1EE1818A96C,CUS_08D46A3AC32E,UK->KE,UK,KE,623.6,GBP,104573,KES,3.82,3.82,170.982355,167.69243,bank_deposit,2026-03-21T03:55:12.213307,2026-03-22T00:40:25.694114,completed,2026-03-20T03:55:12.213307
TXN_634D267E396E,CUS_674C389C9845,US->PH,US,PH,677.32,USD,37854.08,PHP,5.61,5.61,56.328321,55.888032,cash_pickup,2025-05-07T00:27:12.213307,2025-05-07T00:03:37.086286,completed,2025-05-06T23:27:12.213307
TXN_91A5EDB7E52F,CUS_5DB21E889766,US->PH,US,PH,690.21,USD,39666.24,PHP,5.65,5.65,57.469811,57.469811,bank_deposit,2025-06-14T13:34:12.213307,2025-06-13T21:19:21.150722,completed,2025-06-13T13:34:12.213307
TXN_A2B561F43213,CUS_9D96FAB4D00F,US->PH,US,PH,1621.97,USD,92868.68,PHP,3.39,3.62,57.256721,57.256721,mobile_money,2026-01-05T10:17:12.213307,2026-01-05T09:58:47.012997,completed,2026-01-05T09:47:12.213307
TXN_D06A75A229E9,CUS_E2991A02F1C6,UK->NG,UK,NG,1926.23,GBP,3889801.53,NGN,6.41,6.41,2058.552198,2019.38581,mobile_money,2025-05-23T17:28:12.213307,2025-05-23T17:06:43.633580,completed,2025-05-23T16:28:12.213307
TXN_A7838A8B347C,CUS_C91343B123D3,UK->KE,UK,KE,436.87,GBP,74977.43,KES,3.45,3.45,171.624122,171.624122,bank_deposit,2026-02-28T14:44:12.213307,2026-02-28T06:42:28.546006,completed,2026-02-27T14:44:12.213307
TXN_61915B0AECBB,CUS_6DD228854263,UK->KE,UK,KE,461.69,GBP,78943.45,KES,3.95,3.95,170.988,170.988,bank_deposit,2025-10-09T15:22:12.213307,2025-10-09T11:01:39.359102,completed,2025-10-08T15:22:12.213307
TXN_7DACCE667A30,CUS_66DE62C0B9F8,US->MX,US,MX,1433.37,USD,25143.04,MXN,2.23,2.23,17.650792,17.541204,bank_deposit,2025-06-04T06:08:12.213307,2025-06-04T05:23:36.472171,completed,2025-06-04T02:08:12.213307
TXN_A01E6E126748,CUS_23DCB120505A,UK->KE,UK,KE,800.64,GBP,135543.98,KES,5.85,5.85,169.294539,169.294539,bank_deposit,2025-06-12T09:36:12.213307,2025-06-12T05:13:45.384235,completed,2025-06-11T09:36:12.213307
TXN_DCA348F93FDD,CUS_FB306C6C9321,US->PH,US,PH,310.59,USD,17322.51,PHP,4.41,4.76,56.826407,55.772931,bank_deposit,2025-03-25T19:13:12.213307,2025-03-25T02:37:50.324138,completed,2025-03-24T19:13:12.213307
TXN_EAEA29923BE3,CUS_66DE62C0B9F8,US->MX,US,MX,764.08,USD,13741.28,MXN,4.87,5.06,17.984089,17.984089,cash_pickup,2025-03-27T14:53:12.213307,2025-03-27T14:34:50.286182,completed,2025-03-27T13:53:12.213307
TXN_87C573BC0096,CUS_3644570370A6,US->IN,US,IN,1272.64,USD,105098.38,INR,3.12,3.12,82.582959,82.582959,bank_deposit,2026-03-17T19:44:12.213307,2026-03-17T19:38:03.362773,completed,2026-03-17T17:44:12.213307
TXN_17CA8F0D9AF1,CUS_AE145628979F,UK->NG,UK,NG,794.56,GBP,1629462.52,NGN,5.34,5.34,2050.773407,2050.773407,bank_deposit,2026-02-22T14:06:12.213307,2026-02-22T05:47:02.911154,completed,2026-02-20T14:06:12.213307
TXN_FEF94D2B4A8F,CUS_FC5E09FB9037,US->PH,US,PH,1263.15,USD,72166.02,PHP,5.42,5.75,57.131786,57.131786,bank_deposit,2025-10-02T08:09:12.213307,2025-10-01T23:31:18.124905,completed,2025-10-01T08:09:12.213307
TXN_A62E5AB2268A,CUS_1826D2A4D392,UK->NG,UK,NG,1643.73,GBP,3351706.56,NGN,4.25,4.25,2039.085836,2039.085836,bank_deposit,2025-10-06T12:21:12.213307,2025-10-07T07:00:59.780525,completed,2025-10-04T12:21:12.213307
TXN_512FCB9D4668,CUS_1D2DB9259743,US->IN,US,IN,1140.82,USD,93545.1,INR,1.53,1.53,81.998125,81.998125,bank_deposit,2025-09-27T04:12:12.213307,2025-09-27T03:19:41.222357,completed,2025-09-27T02:12:12.213307
TXN_165FB747C432,CUS_1F32C3CDD0F2,US->MX,US,MX,763.2,USD,13535.13,MXN,4.6,4.6,17.734713,17.734713,cash_pickup,2025-12-23T09:10:12.213307,2025-12-23T08:47:34.197997,completed,2025-12-23T08:10:12.213307
TXN_EDB099A188AD,CUS_7724F9382F57,UK->NG,UK,NG,1901.98,GBP,3916550.08,NGN,6.38,6.38,2059.196247,2059.196247,bank_deposit,2025-06-23T02:13:12.213307,,pending,2025-06-21T02:13:12.213307
TXN_3226F6A4306A,CUS_196405BCA8A7,UK->KE,UK,KE,387.5,GBP,66566.74,KES,5.02,5.33,171.785136,171.785136,mobile_money,2025-12-06T22:28:12.213307,2025-12-06T22:20:34.850067,completed,2025-12-06T22:13:12.213307
TXN_AFCDBF45B189,CUS_CD65E422B1B7,US->IN,US,IN,589.98,USD,50071.36,INR,3.42,3.42,84.869593,84.869593,bank_deposit,2025-09-27T22:14:12.213307,2025-09-27T21:21:24.406324,completed,2025-09-27T20:14:12.213307
TXN_D9DF6042E336,CUS_D9EFC38CB8A3,UK->NG,UK,NG,231.02,GBP,465296.23,NGN,6.59,7.07,2014.09501,2014.09501,bank_deposit,2025-08-02T03:15:12.213307,2025-08-03T08:09:37.737086,completed,2025-07-31T03:15:12.213307
TXN_404651153A4C,CUS_10E1ECF35367,UK->KE,UK,KE,1173.16,GBP,192129.1,KES,5.77,5.77,165.996234,163.770589,mobile_money,2025-06-20T19:45:12.213307,2025-06-20T19:42:14.234053,completed,2025-06-20T19:30:12.213307
TXN_08B405A9156F,CUS_3DE7206232C9,UK->KE,UK,KE,79.77,GBP,13420.17,KES,5.06,5.06,168.235768,168.235768,bank_deposit,2025-08-06T04:20:12.213307,2025-08-06T00:36:21.458700,completed,2025-08-05T04:20:12.213307
TXN_41B06421DE10,CUS_C403637D8350,UK->KE,UK,KE,213.41,GBP,35627.97,KES,4.5,4.5,166.946135,166.946135,mobile_money,2025-04-20T02:07:12.213307,2025-04-20T02:04:42.336525,completed,2025-04-20T01:52:12.213307
TXN_59FA036E915E,CUS_1300A52F6DB6,US->IN,US,IN,1287.58,USD,106194.47,INR,2.11,2.11,82.476015,82.476015,bank_deposit,2026-01-18T23:02:12.213307,,pending,2026-01-18T21:02:12.213307
TXN_D647BCD2EA54,CUS_9D483A02D011,US->MX,US,MX,999.73,USD,18007.87,MXN,3.94,3.94,18.012733,18.012733,cash_pickup,2025-11-07T06:03:12.213307,2025-11-07T05:45:23.550827,completed,2025-11-07T05:03:12.213307
TXN_D94D324D84F3,CUS_281A5608887C,UK->NG,UK,NG,317.86,GBP,654679.6,NGN,7.47,7.47,2059.647628,2059.647628,mobile_money,2025-11-15T15:49:12.213307,2025-11-15T15:39:46.945589,completed,2025-11-15T14:49:12.213307
TXN_2CCE0D301043,CUS_CB3680C4C54A,UK->NG,UK,NG,1236.21,GBP,2557968.3,NGN,7.21,7.21,2069.202079,2069.202079,mobile_money,2025-07-30T04:58:12.213307,2025-07-30T04:31:25.411627,completed,2025-07-30T03:58:12.213307
TXN_E953CA53A601,CUS_6C6562BDDD08,US->MX,US,MX,1875.33,USD,33357.31,MXN,4.31,4.31,17.787433,17.787433,cash_pickup,2025-04-08T22:43:12.213307,2025-04-08T22:33:53.968404,completed,2025-04-08T21:43:12.213307
TXN_A9F2C1297729,CUS_58260EE8A22C,UK->NG,UK,NG,1113.03,GBP,2276263.6,NGN,4.29,4.29,2045.105346,2045.105346,bank_deposit,2025-11-07T19:14:12.213307,2025-11-06T09:53:33.839935,completed,2025-11-05T19:14:12.213307
TXN_AF485E4850FB,CUS_816E4D7EA480,US->PH,US,PH,1093.54,USD,61731.82,PHP,5.17,5.17,56.45136,56.45136,cash_pickup,2025-12-21T09:39:12.213307,2025-12-21T08:58:22.390277,completed,2025-12-21T08:39:12.213307
TXN_2247FECD2A52,CUS_EA0BEE16361D,US->MX,US,MX,1946.09,USD,34534.83,MXN,2.05,2.05,17.745752,17.745752,cash_pickup,2025-12-05T15:17:12.213307,,cancelled,2025-12-05T14:17:12.213307
TXN_03C76B75FAC0,CUS_75D96A432604,US->IN,US,IN,473.44,USD,39686.91,INR,3.02,3.21,83.826699,83.826699,bank_deposit,2025-06-14T12:29:12.213307,2025-06-14T11:50:26.049591,completed,2025-06-14T10:29:12.213307
TXN_B1E36D8A3C04,CUS_C59F651D11B5,US->IN,US,IN,181.85,USD,14754.46,INR,1.81,1.81,82.196999,81.13532,bank_deposit,2026-01-04T01:43:12.213307,2026-01-04T01:20:55.371269,completed,2026-01-03T23:43:12.213307
TXN_B9A8E8E6D620,CUS_BF2A2D2D668E,UK->NG,UK,NG,1996.16,GBP,4025768.61,NGN,5.34,5.34,2016.756477,2016.756477,mobile_money,2025-08-31T01:51:12.213307,2025-08-31T01:30:02.062703,completed,2025-08-31T00:51:12.213307
TXN_7FAFF690211B,CUS_5450A48B8C63,UK->NG,UK,NG,382.07,GBP,786731.4,NGN,4.11,4.11,2059.12896,2059.12896,bank_deposit,2026-03-24T08:16:12.213307,2026-03-23T23:04:27.803294,completed,2026-03-22T08:16:12.213307
TXN_3323A4FFA768,CUS_11DA979A23AE,US->IN,US,IN,1721.97,USD,144450.17,INR,1.49,1.49,83.886576,83.886576,bank_deposit,2025-06-28T20:26:12.213307,2025-06-28T19:45:08.588902,completed,2025-06-28T18:26:12.213307
TXN_2451F9B88219,CUS_D7D80FACBFA2,UK->NG,UK,NG,790.08,GBP,1637818.37,NGN,5.14,5.14,2072.977882,2072.977882,mobile_money,2026-02-18T04:27:12.213307,2026-02-18T04:09:14.685728,completed,2026-02-18T03:27:12.213307
TXN_DA4A5A8C75E3,CUS_DD64E2A38042,US->PH,US,PH,1240.18,USD,72023.3,PHP,3.6,3.6,58.074878,58.074878,cash_pickup,2025-12-29T04:35:12.213307,2025-12-29T04:04:47.185199,completed,2025-12-29T03:35:12.213307
TXN_F19860AD36C4,CUS_2A368E3C2A18,UK->NG,UK,NG,980.44,GBP,1976603.23,NGN,5.72,6.11,2016.036909,2016.036909,mobile_money,2025-12-03T00:47:12.213307,2025-12-04T00:14:14.281355,completed,2025-12-02T23:47:12.213307
TXN_8F7DFB8F338F,CUS_B55F9B9F2D2B,US->PH,US,PH,687.79,USD,40023.33,PHP,4.03,4.03,58.191204,58.191204,cash_pickup,2025-12-04T07:11:12.213307,2025-12-04T06:54:59.745230,completed,2025-12-04T06:11:12.213307
TXN_9D1CD49A5FA1,CUS_767FC3F29EB1,UK->KE,UK,KE,143.17,GBP,24583.75,KES,5.02,5.02,171.710198,171.710198,mobile_money,2025-06-18T06:05:12.213307,2025-06-18T05:58:08.916868,completed,2025-06-18T05:50:12.213307
TXN_8A010079B45A,CUS_AD4D25D34E9A,US->IN,US,IN,295.14,USD,24301.66,INR,3.28,3.28,82.339445,82.339445,bank_deposit,2025-06-06T19:39:12.213307,2025-06-06T18:32:57.034160,completed,2025-06-06T17:39:12.213307
TXN_E0AC1C8C2560,CUS_AC1E9F5D37E2,US->PH,US,PH,658.35,USD,38302.71,PHP,5.37,5.37,58.179852,58.179852,mobile_money,2025-11-01T00:42:12.213307,,pending,2025-11-01T00:12:12.213307
TXN_D0BD4E175704,CUS_52F58AB4BE4C,US->IN,US,IN,635.8,USD,53266.65,INR,0.99,0.99,83.778935,83.778935,bank_deposit,2025-12-27T21:55:12.213307,2025-12-27T21:00:09.402551,completed,2025-12-27T19:55:12.213307
TXN_DA166A691DC5,CUS_412426628FFF,US->PH,US,PH,305.34,USD,17191.55,PHP,5.14,5.14,56.302966,56.302966,bank_deposit,2026-02-08T23:35:12.213307,2026-02-08T16:55:27.900612,completed,2026-02-07T23:35:12.213307
TXN_D5C8531D319B,CUS_2A27E83B3C45,US->MX,US,MX,617.04,USD,11222.03,MXN,3.12,3.35,18.186872,18.186872,bank_deposit,2025-06-03T22:05:12.213307,2025-06-03T20:58:43.301628,completed,2025-06-03T18:05:12.213307
TXN_0BD01B98BD5F,CUS_BF8FD35C8AD0,UK->KE,UK,KE,653.18,GBP,108012.25,KES,4.22,4.22,165.363685,165.363685,mobile_money,2026-02-17T08:06:12.213307,2026-02-19T10:42:15.075540,completed,2026-02-17T07:51:12.213307
TXN_2CCFD21853FE,CUS_5C0FBD0DEFBC,US->PH,US,PH,152.6,USD,8834.37,PHP,3.91,3.91,57.892358,57.892358,cash_pickup,2026-02-01T07:06:12.213307,2026-02-01T07:02:20.953818,completed,2026-02-01T06:06:12.213307
TXN_13E5EFFB2D80,CUS_29F052A7EE60,US->MX,US,MX,1086.41,USD,19541.34,MXN,2.6,2.6,17.987081,17.987081,cash_pickup,2026-02-03T16:05:12.213307,2026-02-03T15:37:42.381204,completed,2026-02-03T15:05:12.213307
TXN_DAF40828D204,CUS_E6C656B89FC0,UK->NG,UK,NG,366.22,GBP,759884.71,NGN,7.68,7.68,2074.940507,2074.940507,bank_deposit,2026-02-26T12:36:12.213307,2026-02-25T12:27:24.959516,completed,2026-02-24T12:36:12.213307
TXN_F8059C0F32CC,CUS_A97EC65D7F76,UK->NG,UK,NG,933.82,GBP,1920594.2,NGN,4.05,4.05,2056.707076,2056.707076,bank_deposit,2025-07-23T10:49:12.213307,2025-07-24T23:31:43.023645,completed,2025-07-21T10:49:12.213307
TXN_A8EA30BCF9A4,CUS_E352DBB75083,US->PH,US,PH,1930.48,USD,108465.35,PHP,5.7,5.7,56.185689,56.185689,mobile_money,2025-06-04T01:01:12.213307,2025-06-04T16:14:00.005301,completed,2025-06-04T00:31:12.213307
TXN_AA7358E33F88,CUS_1CB631BA1E36,UK->KE,UK,KE,978.55,GBP,166166.74,KES,3.52,3.52,169.809148,169.809148,mobile_money,2025-04-16T02:15:12.213307,,failed,2025-04-16T02:00:12.213307
TXN_6BFBD61C4480,CUS_F2FE277056E7,US->IN,US,IN,525.26,USD,43013.39,INR,1.33,1.33,81.889711,81.889711,bank_deposit,2026-03-10T02:59:12.213307,,pending,2026-03-10T00:59:12.213307
TXN_82109546870E,CUS_142D69D356DC,US->MX,US,MX,856.87,USD,15352.92,MXN,4.4,4.5,17.917438,17.917438,cash_pickup,2026-02-10T16:29:12.213307,2026-02-10T16:23:51.474390,completed,2026-02-10T15:29:12.213307
TXN_C270C77F7EAD,CUS_A4E74D6394C4,UK->NG,UK,NG,1331.85,GBP,2720038.39,NGN,6.33,6.33,2042.300854,2042.300854,bank_deposit,2025-09-04T23:21:12.213307,2025-09-03T17:47:16.610291,completed,2025-09-02T23:21:12.213307
TXN_EEA24B2106AF,CUS_DDB258D03D0E,US->IN,US,IN,1856.15,USD,156791.09,INR,1.47,1.47,84.47113,84.47113,bank_deposit,2025-10-02T20:35:12.213307,2025-10-02T19:48:10.079294,completed,2025-10-02T18:35:12.213307
TXN_0980D117BE97,CUS_E09496B1D6FB,US->MX,US,MX,1425.54,USD,25537.75,MXN,2.48,2.48,17.914441,17.914441,cash_pickup,2025-09-07T06:00:12.213307,2025-09-07T05:48:25.950794,completed,2025-09-07T05:00:12.213307
